Age,Gender,Blink_Rate,Eye_Closure_Duration,Yawning_Count,Heart_Rate,Head_Tilt_Angle,Steering_Variation,Reaction_Time,Sleep_Hours_Last_Night,Drowsy
32,F,27,26.211227937684544,4,100.0,5.163046934423904,0.7290891397350661,0.980103853750349,8.10576637871623,1
23,Male,11,9.035811435907679,1,91.0,17.893518920006173,0.8846770795704758,0.3611535383635679,8.000667517397726,0
64,F,29,49.700152718737215,0,67.0,2.072503338346915,0.5546019317521367,1.538394374479142,8.988427886342809,0
31,Male,13,36.87968136301373,2,102.0,19.305417036348707,1.1991009573399845,1.4962116663732912,6.952194248086154,1
28,M,22,17.96688320749652,3,105.0,12.258669458521048,1.1312418493798695,0.4615333788262987,6.345107550037869,0
56,F,33,54.20746458829674,2,108.0,3.004591642818988,1.133901419095988,0.6208520513638234,3.0302349162034607,0
26,Female,38,7.48920726288033,1,72.0,13.761956421640312,1.1288919845622254,0.2295460386301586,5.277121150256591,0
43,Female,25,16.100078450876957,2,99.0,5.021657618477573,0.4059614513364229,1.8015119841339624,5.013183405925213,0
33,Female,15,46.36258102932236,7,105.0,16.819317035460568,0.2575319037854277,0.6401505663563323,7.142194664123577,0
22,M,35,44.015786167043906,3,102.0,17.71549028018609,0.5350559456016774,1.8686736175864835,3.922749328427827,1
27,M,17,20.909943154846292,0,68.0,19.021001341506402,0.9055309641476437,1.22810531685188,8.095929972436391,0
20,Male,25,8.41136814440307,5,99.0,22.37176244878976,0.6593327180736859,0.9657337478775105,3.538704414602131,0
30,Female,22,52.19429397237191,1,105.0,16.373488203739146,0.44894417077738147,0.21409488290520995,5.385025474641229,0
60,Male,32,22.25337009384464,6,106.0,12.294227779697486,0.1312042742385387,0.3660901105105477,8.61043206447187,0
47,Male,38,15.764237821054587,4,92.0,21.35564090660593,0.26958636751871495,0.48563133608514963,4.407866792067638,0
62,F,35,33.38340022985374,4,71.0,22.496101870313957,0.24746465617702051,0.39025326354698087,7.095701126905539,0
23,F,13,55.062495960534605,0,96.0,19.54383447264539,1.4392949189298236,0.6611660309457073,4.349335404353556,0
34,Female,11,7.395061781385644,7,84.0,23.560704682748614,1.1903549489040743,0.47825296620643204,5.600790478587732,0
62,M,18,47.11922484169882,5,105.0,24.4858486135149,0.27185260508041853,1.3949007363275878,7.429453985682933,0
36,F,27,36.486027536628995,2,84.0,6.282794063342181,0.7540948947762458,0.7346566244857888,7.702034072600887,0
59,M,26,28.39970141034993,6,75.0,4.592368534932842,1.016280497531497,1.4929249121934325,7.897431473755928,0
52,Male,17,,6,75.0,11.214809042196011,1.4454468366135467,0.4438869407164316,2.6968417566123306,1
63,Male,35,58.12034334428978,4,98.0,24.92316803098448,0.4765494825975971,,7.984181046396938,0
43,Male,24,17.606341613948004,1,94.0,2.211833794145368,0.4696654265542426,1.6174093254831738,3.0246378631590423,0
22,Male,18,12.900605078966578,5,82.0,17.799850116513287,0.8955607120537638,1.3413384249750608,3.9096870162278385,0
46,Female,26,55.20849598724834,7,67.0,21.27089117552405,1.3003289670183638,0.37360468998528035,8.797633571729335,0
54,Male,32,41.7924192601517,3,105.0,24.91119112275101,0.4914696493559204,1.9269505662483202,3.0095340616412916,0
37,F,11,29.08923118590813,7,62.0,15.492811793122346,0.27615533642590495,1.5725621675648498,3.757584858250034,0
38,Male,15,36.52927636453557,6,83.0,9.502361138389471,0.47258223387342513,1.1947617356101796,4.350469803799706,0
27,M,38,46.00876478469342,2,102.0,4.162344589846045,0.7286941960788076,0.8172393617730656,7.643374290389028,0
22,F,36,47.516754428814444,5,81.0,24.54405173062765,0.6039346289728978,0.369094145734721,4.246153845167747,0
53,M,14,55.59417994504305,7,73.0,23.1050813296201,1.305698185144544,0.8447632748984113,7.781841958954165,0
23,M,26,28.476353389259245,6,81.0,20.112970607194104,1.4201236549770857,0.7814411513670021,3.4391532459345995,1
43,Female,11,21.137600051066727,7,93.0,23.594366890259266,0.6298298173181431,0.34106888174058025,6.207129789764247,0
21,Female,27,40.181534673441305,3,95.0,1.521360181199574,1.2527898248661613,1.6107650984955644,8.718096420917487,0
56,M,19,27.86503446037417,5,90.0,15.787321111811064,0.19605582329067972,0.9476040272643604,2.2871500495539854,1
56,M,19,37.702914967193784,5,80.0,6.869907412570075,0.8751846406076346,1.801128001581331,8.35991750820414,0
52,Male,15,28.09921891507726,2,64.0,19.139801607814725,1.264385147024945,0.484333989271946,3.1538751476986975,1
18,F,36,13.414768267299596,1,78.0,2.3929156112339562,0.6860725424348897,0.7716303894620213,6.066772341719766,0
41,Male,21,30.818471341242713,3,101.0,6.467999218815892,0.30080737011741643,0.7022658393244512,2.341624797141739,0
53,Female,26,43.000480206756805,1,80.0,21.256301115066893,0.49772610298672615,1.757290731226365,5.999082610891477,0
23,Female,36,48.96060942172074,7,61.0,18.73617329930983,0.7886706861663939,1.1139203726708546,6.305068209321309,0
58,Male,22,32.132945223810076,3,62.0,24.800550675529575,1.2808962843876472,0.4552793480679576,7.6536650100933405,0
63,F,29,14.08808396157205,6,106.0,16.099588766795854,1.1480361806464596,0.8434042964358652,4.912636039429314,0
61,M,37,27.807824030718738,6,89.0,7.576880317389062,0.21700575481715673,1.897728554610987,8.410246168430907,0
48,Male,25,48.24616608629341,2,93.0,13.697088613452632,0.8646202817977958,1.1926771510539778,4.592813782872938,0
37,Female,19,27.707259883939006,7,84.0,23.59916018186497,1.321291101513449,0.2661203979190616,2.6411257954913476,0
41,F,36,43.30919364823223,1,94.0,16.29408911753639,0.9079543338520079,0.30412097422783846,4.707301367525517,0
42,Female,30,32.89675249229494,6,88.0,22.037472447589778,0.19091257839502737,0.6242252954499493,4.143860119505291,0
53,F,11,18.267271881016818,2,71.0,0.5721725307547526,1.2523684399788815,1.3183839191224371,5.125031955422891,0
38,F,11,48.78827794126909,5,82.0,9.238774404574551,1.3694775766083516,0.6414692655067225,3.397013900891956,0
47,F,32,9.631739973887786,5,87.0,23.38268024744964,0.6448645307974242,1.730206193750039,4.592387969914346,0
41,Male,16,,2,105.0,0.9822400448327356,0.5341916255919767,1.3329593578510017,8.20368943587011,0
61,Male,15,16.489006883387272,7,76.0,12.97753680500278,0.8606908871078884,0.7413150710849588,6.567187967101589,0
59,Male,10,8.688609569775661,3,75.0,8.663237981715428,1.477723305811411,0.9090824461576654,3.386836382306678,0
47,F,21,32.66136653957869,6,108.0,16.155104713948198,1.2724499593357723,0.8754638997161679,2.3701242694848994,0
39,F,22,32.475918576420796,5,,4.0555696875839935,1.235478109179272,0.7655308122362645,3.5166022244882598,0
45,Female,21,43.87954959216464,3,62.0,16.332508286578374,0.37040092301918004,1.3337953142262367,4.864172234163398,1
24,M,28,45.96128811785477,1,81.0,24.79603828886598,1.3532315256037135,0.563013646712402,4.569921810446887,0
52,Male,18,45.02853187810932,4,90.0,6.779092273850928,0.8783240261458289,0.7257981401080549,7.9394066087987145,1
45,F,19,27.525730310421526,5,73.0,11.535698653119683,1.3836301172255485,0.35342556793749097,6.101818652927864,0
31,Female,26,39.74293829746094,5,62.0,0.7424803607411268,1.0123949251014468,0.8768658883483937,7.89741499152175,1
27,Female,27,36.73198834541782,0,97.0,10.851218060631071,1.2678339614552951,0.31589209709810484,8.992139783127534,0
33,Female,17,28.185896586430577,7,82.0,10.149811609875197,0.331736004217426,0.23222987725226515,4.032400618226768,0
33,Male,48,37.84669818022962,3,80.0,14.117680401714797,1.0891300490390075,1.362763472561634,5.342187952150163,0
48,Male,18,57.09863321884444,7,83.0,6.419264068963404,0.46015299151876476,0.4924188279813585,6.938874641963942,1
59,M,19,15.609155902475754,2,91.0,8.216352520448517,0.3364630757745394,,5.582276238029655,0
42,Female,21,,0,104.0,15.247417218662454,0.9035752607631847,0.32299997768886135,4.287758239147326,1
30,Male,24,7.940053269075911,1,64.0,22.711871651593558,0.9438375593215618,0.5585786729948143,7.7134408044861305,0
23,Female,24,21.961406709591337,0,92.0,5.879953733339974,0.7868649304316832,1.4975858505128488,8.246998211345101,0
61,F,37,20.847988673634053,0,103.0,16.93645517035791,0.22465712714040725,0.2213521605910049,3.9476332249433534,0
26,Female,13,39.45008093344981,4,106.0,13.097085402736406,0.4426486336035321,1.5077359558167271,3.97019782286112,0
62,M,13,12.217372347750967,4,78.0,2.6152290675534817,0.42963124332946967,1.2747046711606107,5.972127006726204,1
53,Male,32,53.52911865118646,0,93.0,14.13583171130271,0.5391828840189611,1.1250366513985408,7.714717454729087,0
60,F,10,50.57032746557727,4,62.0,17.720199378782116,0.9792915646631318,1.8367101241859862,5.639472309358427,0
37,Male,35,40.863620082690275,6,98.0,14.956347317559517,0.7131821773786582,,2.4203471113442467,0
35,F,21,30.212760748570876,4,87.0,2.6103553532452306,1.4557391702693727,0.9537869284497666,4.065032226063411,0
60,Female,34,56.31258231781431,0,70.0,21.36348960109279,0.12218166255897903,0.21206051209427468,5.519945345317881,1
38,Female,11,50.691060509630574,3,69.0,1.0250898997391538,0.40226478377647956,1.4790376042665048,7.156788158433667,0
21,M,24,32.462333144468474,4,99.0,5.900117132917426,0.9027703505639735,0.2859070574531327,7.424619547264882,0
50,M,26,43.603034494987114,0,61.0,15.392741977160055,1.3310752897893592,0.7004970624895874,7.266142485952887,0
44,F,16,36.18114736988265,7,105.0,5.450316198320115,0.1474700249262803,1.087462153615687,2.663762466803517,0
24,M,15,37.33682311135455,3,104.0,2.5449685164649405,1.3370554997234396,0.3788142319881367,6.311995409259427,0
23,M,21,23.20368381906092,7,98.0,12.797956641445197,0.8101828495211917,1.422688870905473,4.978031784282249,0
32,M,28,30.41465325436932,5,86.0,18.061503770684233,1.1996767029292894,0.7784642570699969,4.1946679427136395,1
35,M,10,9.296678693435931,4,68.0,10.268878316567797,1.4281124732308677,0.8509892874285987,7.7932608869534015,0
49,Female,37,24.654178041552587,0,98.0,17.461525950597977,0.40156617185468524,1.366984676248004,4.508627096959658,0
28,M,30,43.27056834491836,4,60.0,21.51635458294443,0.9230738648004931,0.9168354203467091,3.2776038170932282,0
37,Female,35,57.42688167784025,3,92.0,23.969916020989324,1.337136519236782,0.604225520204695,6.870168720821068,0
41,Female,23,57.968526201966114,6,97.0,5.831622243318976,1.2821749434890064,0.518164609873223,2.9485559002703865,0
32,Male,13,35.56475780186904,0,92.0,15.134027824690058,0.8293501439168813,1.5032754779525621,4.057173453436487,0
24,Female,42,38.364223849527015,3,107.0,6.671849556147374,1.4292891726532817,1.5510528477558232,5.111148701396127,0
38,Female,10,15.214665202553213,7,62.0,21.7729629195218,1.09182234846047,0.552260398966558,2.9917112086271365,0
59,M,10,43.24194594514419,7,91.0,22.257196702085196,0.8337600049103826,0.774211767586815,4.011279981388096,0
43,Female,30,8.886233597091243,5,72.0,8.054023001742442,0.18106314883786861,1.921894620585146,6.491273846613237,0
61,F,15,20.65771271896945,7,80.0,16.13358115813217,0.7822281953566932,1.9716128281333132,5.901839088873228,0
31,M,14,41.75998410069932,2,63.0,22.19188420439753,0.6906608475854966,1.2535541847168774,7.909960443880898,0
54,M,11,22.067057234891912,1,76.0,12.709090831351292,0.5273542376015395,1.562501999208224,2.986234370751977,0
38,M,34,7.741578076294988,7,,18.011766084668725,1.420047978718302,1.546855814253065,8.047033799505968,0
35,Male,30,50.75287251430301,6,63.0,20.021387594809756,1.3959800229923967,0.9120106522475584,2.5293336461372014,1
22,M,36,22.068150392400966,2,79.0,21.797402400920387,0.5721981269966346,0.287171918668304,7.203938434120157,0
20,Female,36,8.470787367227313,4,71.0,12.880189663146554,0.7100679090080916,,3.4482709057425147,0
40,F,14,9.113349047657586,3,85.0,23.545609362904322,1.1525470876434731,0.44439208835947186,8.321662763716995,1
43,M,35,,7,104.0,15.7238308670267,1.2690799912173492,0.7228971788721992,2.2909167081329875,1
54,M,18,14.790877097183944,0,95.0,3.7931890540219557,0.2541100440069929,,6.0616927933547196,0
41,F,28,47.586506477908294,6,75.0,15.311418898203174,0.7871128187057633,,2.0897763503770297,0
36,M,30,,3,66.0,7.461846109594594,1.38030637603305,1.0382273846559327,7.152277134652494,0
42,Male,24,49.258268177190786,4,92.0,9.302133568472772,1.0304232375115263,1.1028992500879249,2.236182339534967,1
38,Female,22,14.561529880273405,0,,20.221488088443195,0.8601529011453084,1.0703431016807814,7.0900816764586585,0
29,F,21,32.10835487492461,6,61.0,24.333686717684177,1.1052622498324909,0.4931314726806933,7.659668097432231,0
58,F,14,42.84204234542209,2,92.0,21.746348682538372,1.0260043006175752,1.3678453011913179,8.268687214969274,0
50,Male,33,40.85949696262202,7,73.0,8.145090434335673,1.419148423242495,1.6224059669957427,4.515916931534313,0
21,Female,36,38.06211754616478,3,79.0,11.341470272089222,1.377690900172194,1.0311333687881394,5.7976655991160015,0
59,Male,13,55.86518810621434,1,96.0,24.587443667480713,0.65688620213447,1.708975501408833,7.134699570571143,0
24,Female,36,17.56888312387094,6,86.0,23.088272064382483,0.1448269326543002,0.9996623232998214,7.745137810448097,0
39,Male,36,32.1545562454158,5,106.0,24.423723627698003,0.5657472560706502,1.2229741009519062,7.479904446944879,0
50,M,27,53.61959025398248,5,101.0,10.822937126000747,0.3840458677409164,,7.934612017585262,0
34,Male,30,9.284157107733638,4,80.0,20.01408174602225,0.2841731962828005,0.4643222617298836,8.283504689633208,1
41,F,19,8.07385475391914,4,61.0,21.78043143352504,1.3431212653313893,1.5811998250450445,6.552231127278096,0
51,F,22,17.831625815706026,3,,1.1065838036818958,1.0939039312059489,0.6485212076131938,3.2178412247529438,1
45,F,21,39.816167074591014,2,75.0,6.652194083856669,0.14561015358088097,0.36879773666865323,7.834366794145243,1
60,Male,11,19.29337945473938,2,78.0,22.087098451486327,1.3876553809876027,1.2228453412850457,5.24301002701859,0
58,F,35,15.463193609483943,1,63.0,9.718562168815357,1.3642129809613364,0.36990553510982527,2.354515038142299,0
56,F,24,30.234127344706064,1,69.0,6.965551961615038,1.4291450090530016,1.43133320243952,6.38257211199487,0
39,M,23,38.74789378231763,3,81.0,6.817287326471494,1.2618263969706136,1.4405141919169062,7.092298548437338,0
34,M,34,18.67067388592072,0,71.0,9.385124344622891,0.2104281783169468,1.0155043003463757,5.205002782354409,0
51,Female,19,21.538015269805815,2,61.0,6.0990704881616145,0.9719132143256345,1.4343806202428175,5.546682242423852,0
23,Female,31,38.745761764633265,6,61.0,0.08408280895630393,0.21632314175201806,1.6388727799358596,5.849846437324602,0
63,Female,17,57.0156132094199,6,100.0,4.314878685822665,1.098754864451759,0.5558155605113424,3.767492455697332,0
23,Male,34,42.11079500909485,6,103.0,22.064376366358093,0.37581261518449005,1.3691597665107533,4.617886717995506,1
51,Female,72,48.0597278971508,0,93.0,1.8912149332877908,1.4101372709094393,1.4462251117702802,7.648201886539396,0
18,Male,22,25.174555211550782,7,77.0,10.32505100303143,1.4078394889686965,0.5500123973927695,2.2093842155778707,1
27,Male,17,19.973989766145635,7,75.0,11.412196354138866,0.9324437001903113,1.5083779119412222,5.898291211784711,0
38,Female,30,29.98472587614424,0,78.0,19.453849094809744,1.1537462795465656,1.4951836499442712,2.2224727429893236,0
22,Female,30,49.392305579142054,3,106.0,6.314749437295439,1.3014149276138307,0.4830547336600917,3.411465884999507,0
19,Male,31,30.09648029848057,7,84.0,7.7410447089403505,0.6448046694813022,0.7713697395769936,4.610258598614013,1
39,M,23,51.569897483442354,1,89.0,0.35689894710129455,0.9108673263878531,1.8940742968152744,3.305063230123611,0
19,F,10,59.38245893823199,0,107.0,22.570765375355563,0.34643282753135596,0.3280583047822846,7.93958615614468,0
27,F,22,8.961466615168499,3,65.0,17.138923483067337,1.4796947572649737,0.6121041596563926,8.091435150206557,0
51,F,36,7.497558584603703,1,86.0,6.571155719031366,1.40116535571527,1.2418412520268385,3.071079258417671,0
33,M,17,13.227433660234901,0,74.0,22.187873665915397,0.7767891026473934,1.9436614425110614,8.24635220200943,1
56,Male,27,26.14033216538904,0,90.0,2.164536886085777,0.874668114773855,0.6628607369862004,3.6099328932065173,0
39,Female,31,12.207321502998782,6,103.0,9.209891373681495,0.7113763386503789,1.670205754892092,2.084954794957089,0
29,Male,39,52.88654626903158,1,81.0,14.089938366759391,0.10232815172375426,0.8612375926066329,7.157880503249704,0
41,Male,39,6.273043806488509,5,71.0,12.637791719045993,0.42199695873880994,0.8344747879460073,5.627643516760905,0
64,Female,18,22.368599398470238,1,69.0,16.37268870086752,0.24230744635985924,1.99290250246982,5.488736088404549,0
57,M,22,15.158204622181294,4,80.0,7.43987606282675,0.5520585744560333,1.6709906948778372,2.0189224350882506,0
55,F,12,56.234663158664276,6,106.0,18.946036566234685,0.43072960777917246,0.6473517404966498,8.849769593785158,0
27,F,27,41.82145526895154,4,90.0,10.13615456073929,1.1662981663331893,0.5341738408122846,7.828003031068991,0
52,Male,19,55.1616641048256,3,95.0,3.132429842324344,0.8067157670692482,0.35134568993560733,8.772084713574134,0
49,M,14,58.47807906707163,3,69.0,18.51003619826419,1.2437919340287862,1.0688627580721837,3.7057151001115898,0
24,F,36,32.340403402255305,7,78.0,22.798574532824748,0.9899769870997249,0.8021162847633574,6.225731572786216,0
38,M,34,17.887550942641443,2,82.0,9.110611937367244,1.0187171169549156,0.8854788375775793,7.227199976847215,0
37,Female,15,15.655083240812411,4,105.0,14.741320595552084,1.326743293187103,0.9765368022139338,7.623351098879287,0
43,Male,39,17.26053739272123,1,69.0,17.195613201788078,1.2860679402192856,1.9838783555506807,7.472110161867499,0
21,Male,17,43.97263191921016,7,108.0,20.788088055554947,0.18861535920278935,0.20517061407870898,6.006290644490661,1
63,M,33,7.22451504676504,7,86.0,4.949837682225572,0.9096885187880143,,2.2211995385600773,0
39,F,16,7.8248590167993175,4,102.0,14.249458970028678,0.6783259757672886,0.31695135916324935,8.957839992150276,0
32,M,30,38.447861831073254,5,109.0,18.509084950998204,0.9394924130992449,1.4114286389337487,2.804109725939721,0
57,Female,27,40.31314307055736,6,61.0,4.978154342338123,1.30769530332646,0.29077183809335866,3.265756077277669,1
38,F,23,41.5894608377353,7,70.0,11.81203679322754,0.11686576585159254,1.5802962280143436,7.7710424368229285,1
32,F,24,25.45342775237252,7,67.0,11.609052211720993,0.11535522925857243,1.7620131167662236,2.704031409537743,1
39,M,57,49.326968879278425,3,78.0,20.98363138972982,0.18757673370407163,1.94744283903409,3.4934675453256747,0
45,Female,35,34.34935232496397,5,75.0,19.432660011305522,1.3248393575449038,0.4175672132558159,2.142113230636242,0
31,F,30,10.80060965051807,3,63.0,5.798162383150437,0.59487462136115,1.9620046598011027,3.096695928424282,1
44,Male,21,48.840461888703985,5,73.0,5.82381681672679,0.6197227967017065,0.942204375695858,6.612720079890842,0
58,Female,16,57.418728244875204,7,81.0,18.083853235083495,0.583564526413992,1.3386418740264103,4.52375167729485,0
57,F,37,8.301997215129727,3,76.0,18.49031203496341,0.42334750987108116,0.20008557010902417,2.945939789054026,1
45,M,37,,1,102.0,4.472496809984475,0.15440753644211216,0.8664658750340368,3.8479770275501415,0
43,F,16,31.813382465911122,5,85.0,10.279509759717442,1.3691190981408174,0.8352139000519543,7.275739257856169,0
19,Male,20,13.055891804307432,6,94.0,20.64427155877516,0.4260237447142924,1.1068505101986064,5.897926205022664,0
42,Female,22,52.72399212805824,0,95.0,1.9855163463596948,1.3515165618293281,0.4386663211847648,5.332305479097359,1
20,F,24,20.62823046895242,3,104.0,9.347364069633004,1.4379960599848436,1.4423345552934626,2.3266065527504813,0
25,Male,27,48.065469696598804,7,108.0,16.113525798457953,0.9073123074538808,1.2722645646016142,5.582081012016518,1
61,F,16,41.90469651155738,4,89.0,19.27716980467441,0.6211830723921132,0.5824780894632443,5.37069718629193,0
50,F,15,37.89252023568629,0,80.0,16.31644722282987,1.1721161916655514,1.970545005222405,5.100081330203499,0
59,Female,32,15.567856678310491,4,79.0,9.938019325393673,0.13553612448698057,0.21006742979455417,5.412447951772316,0
52,M,20,17.138693630299812,7,101.0,24.798777418298286,1.4004136476117728,0.8046525258875152,2.520076155157152,0
23,M,17,,3,,1.03830896051183,0.6710828311151199,0.6711047370303478,8.531075106999758,0
56,Male,29,,7,71.0,12.368896568658041,0.5320429989515812,1.208070727279004,4.142930183306475,0
40,Male,10,23.999398520328278,1,67.0,12.751375399067378,0.27770892495105015,1.7991193558453002,6.567612499052413,0
42,Male,17,50.82299171243339,6,94.0,5.994779344885245,1.4372384464553736,1.383995275107696,4.512900412659382,1
60,Female,17,25.15159666931429,6,88.0,13.967685315742253,1.2354419441842097,0.2856697856023749,4.295552352982556,0
36,M,28,46.50419805210835,0,101.0,5.501435179303588,1.113516696712698,1.75411686948185,7.074984156086966,0
22,Male,12,,0,66.0,11.085301659561495,1.4033503981989497,0.6771440987758619,4.931419887265777,0
28,Male,14,48.167757159663864,3,69.0,10.790856842617,1.4437636027772034,0.39858374495202087,6.311120123196076,0
29,F,39,58.69493802403719,6,98.0,19.328058905926202,0.47582576706276836,0.9785971487279785,3.9195737162038755,0
27,F,12,18.191285693166904,6,109.0,23.564797145517304,1.2011349501530988,1.8176805018234643,3.8582511452679107,0
25,Male,24,52.42878865801319,5,79.0,5.071081442028902,1.1737737872116458,0.2622507772195319,3.3934378124096796,0
41,F,23,39.20032474681761,3,87.0,24.78793202096896,0.8802426687963203,1.326190318178043,4.106393439528616,1
45,F,30,49.95118438737602,3,73.0,23.507911501826502,0.3105957137920766,0.7984941603002562,2.4543191881777235,0
58,F,24,40.83722462472929,6,71.0,2.8163300040950245,1.41648366436255,1.3206311140441822,2.5446165274880723,0
53,Female,33,28.317222900078256,2,67.0,22.809150891407544,0.5415351019071706,0.6794227790075393,7.9703676281986455,0
54,Male,26,17.54412166929847,1,66.0,14.11444824126412,0.9104311100490222,1.9407730518359487,3.9590828006429493,0
38,Male,27,8.851937393214076,5,64.0,21.97391018666497,0.12713237799017157,0.40489451366958906,5.768325793818746,0
25,F,11,34.453510045339435,7,60.0,23.640880417887324,0.700802864664847,0.4843891628933752,5.474994686857082,0
26,Female,21,59.46793519897761,1,106.0,21.47268006180844,0.9636518206279862,0.2822018369763408,6.439334096073195,0
64,F,25,45.59229927578134,6,68.0,10.071939668842328,0.6333437374212865,1.6309961110504894,6.535590748397331,0
32,Female,13,23.004004776945912,3,103.0,15.918979836738806,0.7679488504431268,0.369122255267783,4.567494496854323,0
63,Male,34,50.49626400477044,2,77.0,11.619257976163706,0.3688352687582499,0.6979223288604735,2.9340167304583904,1
57,F,11,47.29412000970236,7,102.0,9.161197814657745,0.5903104863454953,0.5700823877870311,3.2418920922037016,0
35,Male,37,20.489968634440125,7,101.0,6.267748681035645,1.1127100075411447,0.8363607029365598,4.515272508973807,0
59,Female,23,5.786911938682907,6,69.0,11.037698274674876,1.457596673697762,1.578406973813911,5.920767815015296,1
37,M,20,11.498945119367228,3,109.0,20.14929813133182,0.7563014291415264,1.9103456502993297,6.299726982415758,0
23,Female,22,53.25184046716317,3,60.0,21.100567377060866,1.060465274034801,1.7819660281426117,8.5264889850813,0
29,M,37,51.01096694176795,1,79.0,23.950137977194387,1.4666632281567096,1.7140983365329245,4.136543282449717,0
19,Male,34,,6,102.0,7.265416311108503,1.184708688713546,0.9514472268599441,2.765064411279468,0
24,Male,16,20.68574844564312,2,,16.25993763510048,0.1141828916949536,1.6432736628811926,5.763606939029618,0
33,F,19,48.60757429063591,1,61.0,17.344473703434975,1.4097568973103642,1.5988716882982223,2.466176864676312,0
20,M,33,56.575560844248216,3,85.0,4.7833083508312395,1.3131931823975689,0.6455552484971461,3.159333026041723,0
62,Female,10,47.852549123867995,4,70.0,9.172047823102847,0.47955803060587265,0.6723118393347226,5.878946531332094,0
20,Male,38,38.30682723669188,0,84.0,8.55642141830049,0.3541719405077002,1.0981888538601523,8.47130436807024,0
44,M,30,18.34692426824925,6,93.0,24.64774986850618,1.3589139625470517,1.93425973175402,3.3688392671527945,1
60,Female,34,33.91613527523934,5,100.0,23.95946407803921,1.0641671268350987,0.3942231121142387,4.5374872424449055,0
57,M,37,17.843152222629556,3,60.0,20.54419749612399,0.4317871628702967,1.9791196240908986,5.099981198345992,0
55,Female,13,49.44062810532255,5,90.0,11.820898882389727,1.0994345410200486,0.4860731921642044,8.674496226745152,0
50,Female,27,26.28285937347555,7,97.0,6.601795345411135,0.9403147718092683,1.0740987978306122,7.1493049063795056,1
45,Female,45,50.85334693467144,2,81.0,22.899106062179033,0.5329010741737824,0.7471493149436375,4.325065526877187,0
18,Female,11,25.988506989049892,6,61.0,6.701090052115785,0.8794819922514099,0.9555567113775194,3.8995653447544854,1
25,M,12,50.32821728599402,4,106.0,13.048575453970566,0.8381744687066439,1.9241003540391397,5.629532906092782,0
54,M,23,23.332479834088307,5,60.0,6.126813064414086,0.8136839917225297,1.3372440260245864,4.669644938190151,0
49,F,17,29.20729875397184,6,83.0,24.281447315621676,0.8243131673514955,0.735521413231065,6.317587679219001,0
60,M,25,38.85186306384617,5,109.0,1.0440402031758722,0.10056749726646996,1.3311686509120964,5.743287521600023,1
54,M,28,8.865818771645527,2,95.0,4.358745456028645,0.4760867786934827,1.0138774991331339,2.236356990147409,0
21,F,27,57.151388399850546,3,104.0,19.12623098100629,0.7032138513726637,1.8980478955160898,2.521326695297608,0
47,M,15,36.54831823680918,3,95.0,3.786132169556783,0.27815464984528787,0.8351209492850138,2.9383476804651822,0
23,Female,23,32.93010080799412,0,106.0,24.483738591727967,1.1488302445420662,1.252054317782733,6.555244874021011,0
63,Male,12,51.16666841159517,2,93.0,8.033807870200285,1.285641827615086,1.7289591308836925,8.840753526296194,0
36,Male,75,,4,68.0,22.966154001455585,1.2448810630446427,1.9259165700769312,5.168343977561034,0
49,F,10,33.72432224909588,0,,16.556957531207328,0.743491439594294,1.638502482047818,3.0457711526513953,1
26,M,21,55.99942791865005,6,105.0,15.852937231223821,1.0669826203278394,1.8839623204320881,6.270315361409116,0
29,M,39,8.560577134206435,2,79.0,22.88431122165118,0.20764060849543847,,6.377864991696123,0
28,F,23,11.227418573816966,3,,12.831983306308189,0.37915486291918576,1.5761010648340075,7.29028858602384,0
63,Male,28,37.823352650794206,0,74.0,10.019450772200193,0.1657149381913181,0.37036933499860647,6.968808922382295,0
33,Female,31,24.4736223986471,3,63.0,5.440568885148308,1.4516163104833528,1.2688641544216923,6.814897142134854,0
18,M,28,30.532384140405938,1,64.0,3.613404862760747,0.904037554961921,0.22430531714737853,7.073877488024601,0
62,F,54,23.04435698434416,1,69.0,19.794220361741374,0.3453360274533477,0.6680837446897314,7.73457560670738,1
38,Female,16,27.25989212947146,0,103.0,3.1984581330006034,1.0905636373806438,1.3980074550156476,8.268205959886304,0
47,F,23,50.24554909304647,0,103.0,9.850438806070267,0.7847803162361202,0.5088118283952955,2.0238431863561637,0
30,F,14,37.641190991986754,2,99.0,10.230420740488915,0.7079606825252084,0.5602563050986133,6.663539531876815,0
51,F,27,59.8539502105924,6,95.0,16.612484458817978,1.3788344540645698,0.31109315647299096,8.58849266355049,0
21,Male,18,48.278355880152965,4,94.0,6.9628626797972935,1.091488516303429,1.5452983820237527,7.305092484031777,1
45,Male,30,20.051643975600467,4,,20.955723455245046,1.0669221730387755,1.0063010455711106,2.569576560279765,0
55,F,16,19.538981474968292,1,77.0,5.187103804026528,0.23623218035452093,1.7983094177173375,7.154208495309103,1
48,M,18,23.47440485643539,7,90.0,19.72871637331815,0.22884015982510408,0.8520665757988564,3.7681743129777634,0
44,Female,13,51.379271435625846,1,105.0,21.243979360536887,1.0302066048123066,0.9834625911319097,3.2883928226613124,0
22,M,34,6.500820785781108,1,108.0,4.829516006013387,0.31908674655949976,1.090857715805527,3.4224073436154145,0
42,Male,26,17.659970337919177,3,65.0,20.235395850671264,0.7345548557275345,1.7496382149264524,8.80494174286937,0
20,Female,21,54.77051311893468,4,65.0,17.8435037050817,0.897727118934956,0.7259355269468515,6.6137940355491045,0
